95,-6.1970448,106.7534216
96,-6.2339468,106.7362085
97,-6.233336,106.7362019
98,-6.3423878,106.7373011
99,-6.3425033,106.7371717
100,-6.2337983,106.7362417
101,-6.1970495,106.753411
102,-6.1970275,106.7534085
103,-6.1970326,106.7534004
104,-6.233795,106.736198
105,-6.2336801,106.7362373
106,-6.1970737,106.7533892
107,-6.3424858,106.7371748
108,-6.2338528,106.7361958
109,-6.3424854,106.7371781
110,-6.2337767,106.7361617
111,-6.3424868,106.7371628
112,-6.3424278,106.7370865
113,-6.1974654,106.764268
114,-6.233775,106.7362367
115,-6.3424783,106.73716
116,-6.233692,106.736229
117,-6.3427086,106.7371595
118,-6.1970624,106.7534132
119,-6.3430195,106.737102
120,-6.1978533,106.764205
121,-6.3425053,106.7372896
122,-6.1970391,106.7534245
123,-6.3425061,106.7372348
124,-6.342402,106.7371812
125,-6.1970449,106.7534261
126,-6.197195,106.753467
127,-6.342342342342342,106.72527462460916
128,-6.2337867,106.7361019
129,-6.164312,106.7898788
130,-6.3425067,106.7372433
131,-6.3424845,106.737149
132,-6.19708,106.753482
133,-6.2338138,106.736192
134,-6.1970458,106.7534719
135,-6.1803286,106.7665328
136,-6.2337298,106.7361953
137,-6.233912,106.736228
138,-6.22438,106.778396
139,-6.34247,106.73718
140,-6.237126,106.723182
141,-6.2336917,106.7361917
142,-6.2507903,106.7342377
143,-6.360551,106.730686
144,-6.208204,106.759011
145,-6.218713,106.721485
146,-6.165047,106.823623
147,-6.3424967,106.7373667
148,-6.3424084,106.7373017
149,-6.3424446,106.7371393
150,-6.314887,106.759796
151,-6.2338355,106.7360784
152,-6.2338134,106.7361694
153,-6.3427829,106.737098
154,-6.233935,106.736269
155,-6.2151536,106.777607
156,-6.3424608,106.7372025
157,-6.3423961,106.7373086
158,-6.2338492,106.7362176
159,-6.3425239,106.7373366
160,-6.34247,106.7371903
161,-6.1971764,106.7534588
162,-6.2338131,106.7361868
163,-6.3424583,106.7372063
164,-6.2337676,106.7362344
165,-6.2337879,106.7361948
166,-6.3424675,106.7371906
167,-6.2962919,106.7575867
168,-6.2339158,106.7362896
169,-6.3424936,106.7371052
170,-6.3424831,106.7371856
171,-6.197045,106.7533783
172,-6.233807,106.736195
173,-6.2337883,106.7361533
174,-6.3424595,106.7370632
175,-6.197027,106.753405
176,-6.2340483,106.7362017
177,-6.3424829,106.73737
178,-6.2338075,106.7361922
179,-6.2338133,106.7362204
180,-6.3424845,106.737172
181,-6.197209,106.7534275
182,-6.233765,106.736218
183,-6.2337933,106.736175
184,-6.1970318,106.7534099
185,-6.34258,106.73706
186,-6.3424833,106.7371417
187,-6.23379,106.7361717
188,-6.3424483,106.7371083
189,-6.233787,106.7361991
190,-6.342402,106.7370621
191,-6.2338267,106.7361467
192,-6.3424067,106.7370283
193,-6.3221901,106.7568663
194,-6.3424883,106.7371808
195,-6.2337906,106.7361216
196,-6.1969615,106.7534014
197,-6.3424858,106.7371699
198,-6.1970448,106.7534103
199,-6.2599044,106.7407786
200,-6.3424885,106.7371741
201,-6.2338683,106.7361333
202,-6.2338016,106.7361972
203,-6.1970511,106.7534604
204,-6.233816,106.736197
205,-6.2337567,106.7361733
206,-6.1956411,106.7528908
207,-6.1943944,106.7536759
208,-6.3425047,106.7372856
209,-6.3424875,106.7371703
210,-6.23372,106.736235
211,-6.2335268,106.7360153
212,-6.3425,106.73715
213,-6.3424888,106.7370456
214,-6.2337764,106.7361226
215,-6.2338217,106.7361833
216,-6.197132,106.7534784
217,-6.1970515,106.7534348
218,-6.2337254,106.7361876
219,-6.233509,106.736318
220,-6.19716,106.7533567
221,-6.1970301,106.7534103
222,-6.197035,106.753405
223,-6.197042,106.753413
224,-6.2336982,106.7361848
225,-6.1970529,106.7534563
226,-6.2340729,106.7361732
227,-6.197031,106.7534068
228,-6.34244,106.7371067
229,-6.34272,106.7372167
230,-6.2337967,106.7361633
231,-6.34244,106.737005
232,-6.2337948,106.7361915
233,-6.233745,106.7361767
234,-6.342466,106.7373238
235,-6.23372,106.7362267
236,-6.2337815,106.7361997
237,-6.233745,106.736155
238,-6.2337908,106.7361301
239,-6.2336826,106.7362236
240,-6.3424821,106.7371826
241,-6.342483,106.737182
242,-6.3425819,106.7370932
243,-6.3424849,106.7369829
244,-6.1970311,106.7534048
245,-6.233893,106.736178
246,-6.3424808,106.7371742
247,-6.3424788,106.7371822
248,-6.1970503,106.7534606
249,-6.3425217,106.7371767
250,-6.2338093,106.7361982
251,-6.1970384,106.7534546
252,-6.2338267,106.7362267
253,-6.2338687,106.7362402
254,-6.23379,106.7361667
255,-6.2337837,106.7361972
256,-6.3424246,106.7370314
257,-6.1970521,106.7535695
258,-6.3425579,106.737151
259,-6.1967273,106.7542415
260,-6.342483,106.737178
261,-6.3424772,106.7371817
262,-6.3423855,106.7370254
263,-6.1969408,106.7533913
264,-6.3424803,106.7373212
265,-6.233782,106.736204
266,-6.2337582,106.7360695
267,-6.2337931,106.7361984
268,-6.2337895,106.7362071
269,-6.2337583,106.736185
270,-6.3425309,106.7371345
271,-6.342492,106.7373111
272,-6.3426917,106.7377267
273,-6.233796,106.736197
274,-6.3424832,106.7371602
275,-6.197038,106.753407
276,-6.1869077,106.8078967
277,-6.261277,106.722233
278,-6.2189431,106.7604201
